Day,Month,Year,pm10_egnatia,pm10_egnatia_yest,pm10_lagkada,pm25_egnatia,no2_egnatia,so2_egnatia,temperature_egnatia,humidity_egnatia,WINDS_kord,Target
4235,6,8,2011,32,44,32,18,87,2,27.7,64,,28
4236,7,8,2011,28,32,25,15,89,1,28.7,59,,36
4237,8,8,2011,36,28,34,20,91,2,29.2,62,,48
4238,9,8,2011,48,36,42,26,83,2,29.7,63,1.01,39
4239,10,8,2011,39,48,38,28,82,8,27.8,56,2.61,34
4240,11,8,2011,34,39,22,20,86,2,24.7,43,2.47,29
4241,12,8,2011,29,34,20,18,98,6,26.6,37,1.23,37
4242,13,8,2011,37,29,29,21,93,3,27.9,44,1.01,34
4243,14,8,2011,34,37,32,19,88,4,28.7,48,1.01,35
4244,15,8,2011,35,34,32,20,89,3,29.4,52,1.01,43
4245,16,8,2011,43,35,45,25,97,2,30.2,50,1.05,55
4246,17,8,2011,55,43,53,31,99,2,31.2,48,1.17,47
4247,18,8,2011,47,55,41,26,101,2,30.8,51,1.14,38
4248,19,8,2011,38,47,33,20,86,6,29.7,54,1.32,37
4249,20,8,2011,37,38,37,21,88,7,29.4,55,1.16,36
4250,21,8,2011,36,37,32,21,94,3,32,40,1.37,44
4251,22,8,2011,44,36,39,24,95,2,30.6,51,1.21,45
4252,23,8,2011,45,44,39,25,93,3,30.3,52,1.02,58
4253,24,8,2011,58,45,50,32,103,3,31.2,46,1.08,55
4254,25,8,2011,55,58,56,33,103,3,32,46,1.22,45
4255,26,8,2011,45,55,44,25,90,3,30.2,52,1.36,33
4256,27,8,2011,33,45,28,21,89,7,28.5,45,1.38,31
4257,28,8,2011,31,33,28,17,92,6,27.9,49,1.24,41
4258,29,8,2011,41,31,39,22,95,5,28,49,1.08,45
4259,30,8,2011,45,41,41,24,100,3,27.9,53,,45
4260,31,8,2011,45,45,36,24,106,2,28.8,53,,52
4261,1,9,2011,52,45,52,27,118,6,29.1,52,0.83,59
4262,2,9,2011,59,52,63,32,148,6,29.9,47,,46
4263,3,9,2011,46,59,39,28,147,9,31.3,38,,47
4264,4,9,2011,47,46,44,30,101,2,28.8,54,,47
4265,5,9,2011,47,47,37,26,121,5,28.6,53,,41
4266,6,9,2011,41,47,42,25,111,5,28.3,55,0.74,54
4267,7,9,2011,54,41,23,32,136,6,25.5,67,,58
4268,8,9,2011,58,54,54,32,110,3,26.8,60,,70
4269,9,9,2011,70,58,67,41,140,12,28.9,54,1.3,37
4270,10,9,2011,37,70,35,20,96,14,28.2,47,1.15,37
4271,11,9,2011,37,37,37,21,90,7,27.7,59,1.08,47
4272,12,9,2011,47,37,40,25,96,4,27.7,62,1.03,44
4273,13,9,2011,44,47,45,24,86,9,29.9,52,1.04,60
4274,14,9,2011,60,44,54,33,58,21,30,43,0.87,61
4275,15,9,2011,61,60,65,35,76,21,29.6,47,0.94,61
4276,16,9,2011,61,61,63,34,82,20,29.6,50,0.97,63
4277,17,9,2011,63,61,61,34,62,6,29.7,47,0.92,52
4278,18,9,2011,52,63,50,29,51,2,29.1,48,1.2,44
4279,19,9,2011,44,52,40,24,49,2,27.4,53,1.5,46
4280,20,9,2011,46,44,34,25,57,2,27.1,49,,49
4281,21,9,2011,49,46,12,30,90,5,21.7,68,,47
4282,22,9,2011,47,49,31,26,51,8,24.5,54,1.97,50
4283,23,9,2011,50,47,41,29,73,15,26.1,43,,51
4284,24,9,2011,51,50,48,31,58,14,26,48,,54
4285,25,9,2011,54,51,52,35,58,7,26.1,52,,52
4286,26,9,2011,52,54,49,31,56,2,24.9,56,1.02,38
4287,27,9,2011,38,52,30,22,58,3,23.8,48,0.96,43
4288,28,9,2011,43,38,36,27,62,13,23.8,48,0.89,59
4289,29,9,2011,59,43,51,34,71,18,24.6,44,1.13,47
4290,30,9,2011,47,59,40,29,72,16,24.1,40,,40
4291,1,10,2011,40,47,34,26,72,9,24.4,49,0.91,43
4292,2,10,2011,43,40,30,31,84,12,25.2,46,1.05,47
4293,3,10,2011,47,43,39,30,80,4,24,55,1.09,52
4294,4,10,2011,52,47,53,33,80,6,23.6,59,0.93,60
4295,5,10,2011,60,52,60,41,91,13,24.2,52,,77
4296,6,10,2011,77,60,71,49,103,19,24.3,48,0.97,68
4297,7,10,2011,68,77,65,44,104,11,24.2,54,,47
4298,8,10,2011,47,68,41,28,76,6,24.1,53,,23
4299,9,10,2011,23,47,12,13,66,11,15.4,61,,34
4300,10,10,2011,34,23,19,22,85,11,13,70,,40
4301,11,10,2011,40,34,21,27,102,23,16.7,49,,42
4302,12,10,2011,42,40,23,27,81,14,20.3,52,,45
4303,13,10,2011,45,42,25,28,95,5,21.4,62,,30
4304,14,10,2011,30,45,16,22,143,5,15.9,62,1.44,38
4305,15,10,2011,38,30,22,25,93,4,13.8,72,0.94,31
4306,16,10,2011,31,38,17,25,94,13,12.8,45,1.79,28
4307,17,10,2011,28,31,17,23,105,31,11,40,1.74,57
4308,18,10,2011,57,28,51,44,120,29,13.1,36,,84
4309,19,10,2011,84,57,82,66,93,22,14.7,51,,72
4310,20,10,2011,72,84,74,60,86,9,15.8,63,,91
4311,21,10,2011,91,72,86,77,116,19,16.7,68,,79
4312,22,10,2011,79,91,75,66,105,32,17.7,66,1.07,66
4313,23,10,2011,66,79,51,58,88,22,17.2,64,,58
4314,24,10,2011,58,66,50,43,88,11,17.7,58,,49
4315,25,10,2011,49,58,45,34,91,12,17.7,57,0.84,34
4316,26,10,2011,34,49,31,24,75,8,17.7,53,1.14,44
4317,27,10,2011,44,34,35,30,101,10,15.6,51,1.17,58
4318,28,10,2011,58,44,54,44,86,20,15,53,0.88,70
4319,29,10,2011,70,58,65,54,89,23,14.7,60,0.82,50
4320,30,10,2011,50,70,51,38,93,30,15.6,51,1.11,71
4321,31,10,2011,71,50,77,55,99,22,14.4,60,,78
4322,1,11,2011,78,71,90,53,70,20,14,62,0.78,89
4323,2,11,2011,89,78,96,83,69,18,14.6,60,0.68,85
4324,3,11,2011,85,89,92,77,74,20,14.6,60,0.75,76
4325,4,11,2011,76,85,87,69,65,17,15,62,0.79,71
4326,5,11,2011,71,76,81,62,72,17,15.3,60,0.74,78
4327,6,11,2011,78,71,80,76,74,24,14.6,64,0.88,74
4328,7,11,2011,74,78,62,60,77,12,14.9,66,0.83,72
4329,8,11,2011,72,74,72,63,70,10,15.2,70,0.51,74
4330,9,11,2011,74,72,76,68,87,18,16.1,67,0.66,71
4331,10,11,2011,71,74,65,60,91,14,16.7,67,1.05,58
4332,11,11,2011,58,71,35,48,83,11,12.6,70,2.02,37
4333,12,11,2011,37,58,25,33,68,17,9.6,53,0.83,45
4334,13,11,2011,45,37,29,44,81,26,9.7,47,1.14,45
4335,14,11,2011,45,45,33,38,94,28,11.2,41,1.01,54
4336,15,11,2011,54,45,48,48,101,21,9.6,43,0.93,99
4337,16,11,2011,99,54,102,83,113,26,9.9,53,0.84,125
4338,17,11,2011,125,99,116,104,107,23,10.1,59,0.7,123
4339,18,11,2011,123,125,119,101,125,14,10.6,56,0.77,186
4340,19,11,2011,186,123,151,151,138,19,10.6,57,0.68,171
4341,20,11,2011,171,186,164,139,133,32,10.5,60,0.38,170
4342,21,11,2011,170,171,150,138,145,34,10.9,62,0.62,140
4343,22,11,2011,140,170,157,114,122,23,11.3,67,0.47,139
4344,23,11,2011,139,140,136,108,103,30,12.1,70,0.72,87
4345,24,11,2011,87,139,77,72,78,38,12.4,64,1.13,53
4346,25,11,2011,53,87,49,42,70,39,12.2,56,0.95,57
4347,26,11,2011,57,53,49,55,67,44,12,52,1.17,62
4348,27,11,2011,62,57,70,59,72,37,10.1,48,0.91,118
4349,28,11,2011,118,62,121,97,78,65,11.3,53,0.93,100
4350,29,11,2011,100,118,97,82,80,50,13.2,55,0.71,119
4351,30,11,2011,119,100,129,97,77,30,11.8,64,,138
4352,1,12,2011,138,119,137,123,92,40,11.3,64,0.5,144
4353,2,12,2011,144,138,130,113,111,38,12.2,64,0.39,127
4354,3,12,2011,127,144,143,107,92,35,12.7,64,0.45,133
4355,4,12,2011,133,127,143,102,85,36,12.6,70,0.51,128
4356,5,12,2011,128,133,118,100,89,44,13,76,0.59,78
4357,6,12,2011,78,128,75,55,76,28,16.3,65,0.55,63
4358,7,12,2011,63,78,40,43,89,12,12.9,63,1.09,50
4359,8,12,2011,50,63,45,32,96,15,10.1,50,2.12,53
4360,9,12,2011,53,50,48,38,97,11,10.1,42,0.79,78
4361,10,12,2011,78,53,84,69,92,27,10.7,57,0.52,87
4362,11,12,2011,87,78,102,81,88,29,12.9,64,0.47,93
4363,12,12,2011,93,87,100,81,81,31,13.9,72,0.55,80
4364,13,12,2011,80,93,79,72,88,21,14.7,74,0.51,78
4365,14,12,2011,78,80,99,74,88,23,13.4,75,0.53,74
4366,15,12,2011,74,78,65,61,89,33,13.6,71,0.67,58
4367,16,12,2011,58,74,60,43,102,37,14.4,59,,37
4368,17,12,2011,37,58,36,23,77,25,16.9,50,1.45,28
4369,18,12,2011,28,37,23,21,95,26,13,40,1.12,40
4370,19,12,2011,40,28,30,28,110,27,10.7,70,0.76,58
4371,20,12,2011,58,40,48,40,93,35,10.5,71,0.86,39
4372,21,12,2011,39,58,27,29,84,35,9.2,48,1.14,30
4373,22,12,2011,30,39,15,24,85,5,4.3,82,2.92,58
4374,23,12,2011,58,30,25,37,76,27,5.4,66,2.1,46
4375,24,12,2011,46,58,39,39,76,28,4.9,53,1.01,70
4376,25,12,2011,70,46,50,64,76,51,5.6,53,1.01,55
4377,26,12,2011,55,70,42,52,75,54,7.6,54,0.84,73
4378,27,12,2011,73,55,65,64,76,47,7,56,0.82,77
4379,28,12,2011,77,73,71,71,126,46,6,59,0.7,95
4380,29,12,2011,95,77,118,77,109,45,6.4,67,0.48,123
4381,30,12,2011,123,95,132,95,123,42,6.6,71,0.58,56
4382,31,12,2011,56,123,37,42,109,38,6.5,71,,37
4383,1,1,2012,37,56,28,30,,,6.6,50,0.97,80
4384,2,1,2012,80,37,87,65,,,6.7,56,0.5,116
4385,3,1,2012,116,80,130,95,,,7.7,63,0.41,126
4386,4,1,2012,126,116,135,109,,,8.6,64,0.54,103
4387,5,1,2012,103,126,113,93,,,8.6,70,0.7,71
4388,6,1,2012,71,103,73,56,,,8.6,78,2.86,27
4389,7,1,2012,27,71,23,21,,,7,62,3.06,30
4390,8,1,2012,30,27,22,23,,,6.2,49,1.42,33
4391,9,1,2012,33,30,29,25,,,7.4,53,1.55,39
4392,10,1,2012,39,33,32,29,,,7.3,50,1.13,36
4393,11,1,2012,36,39,26,29,,,6.9,45,1.68,46
4394,12,1,2012,46,36,35,38,,,7.5,49,0.98,70
4395,13,1,2012,70,46,85,60,,,8.1,56,0.98,47
4396,14,1,2012,47,70,40,35,,,6.9,52,1.72,32
4397,15,1,2012,32,47,25,22,,,4.6,41,2.43,32
4398,16,1,2012,32,32,20,27,,,3.2,40,2.2,38
4399,17,1,2012,38,32,30,32,,,2.4,38,1.11,57
4400,18,1,2012,57,38,48,43,,,4.2,40,1.29,62
4401,19,1,2012,62,57,73,48,,,5.6,44,0.91,115
4402,20,1,2012,115,62,136,94,,,7.7,56,0.64,65
4403,21,1,2012,65,115,57,56,,,8,50,1.21,44
4404,22,1,2012,44,65,42,36,,,8.3,38,0.63,108
4405,23,1,2012,108,44,105,89,,,9.8,54,0.83,77
4406,24,1,2012,77,108,74,70,,,9.5,77,0.51,72
4407,25,1,2012,72,77,46,48,,,7.8,71,2.49,31
4408,26,1,2012,31,72,24,21,,,4.9,58,2.2,39
4409,27,1,2012,39,31,30,34,,,5.4,49,1.25,50
4410,28,1,2012,50,39,43,46,,,5.6,56,1.51,26
4411,29,1,2012,26,50,22,23,,,5.8,55,1.63,32
4412,30,1,2012,32,26,26,25,,,4.1,43,1.39,39
4413,31,1,2012,39,32,39,30,,,2.8,41,,28
4414,1,2,2012,28,39,30,21,,,3,48,2.37,37
4415,2,2,2012,37,28,53,27,,,2.2,66,1.87,41
4416,3,2,2012,41,37,77,38,,,4.9,77,0.97,90
4417,4,2,2012,90,41,69,69,,,8.1,82,0.65,126
4418,5,2,2012,126,90,110,111,,,9.2,83,0.99,78
4419,6,2,2012,78,126,51,59,,,7,77,2.21,34
4420,7,2,2012,34,78,24,26,,,4.3,82,1.97,67
4421,8,2,2012,67,34,36,43,,,2.1,67,1.27,67
4422,9,2,2012,67,67,39,44,,,2.9,57,1.23,36
4423,10,2,2012,36,67,34,23,,,3.5,63,2.37,37
4424,11,2,2012,37,36,29,26,,,4.7,67,1.82,44
4425,12,2,2012,44,37,36,42,,,6,84,0.71,88
4426,13,2,2012,88,44,54,67,,,7.2,75,0.88,89
4427,14,2,2012,89,88,70,67,,,5.3,55,1.03,81
4428,15,2,2012,81,89,84,68,,,5.8,55,0.76,66
4429,16,2,2012,66,81,58,48,,,7.2,48,2.85,50
4430,17,2,2012,50,66,40,37,,,5.1,42,2.32,46
4431,18,2,2012,46,50,38,33,,,8.3,44,1.48,51
4432,19,2,2012,51,46,45,40,,,9.8,52,1.03,64
4433,20,2,2012,64,51,62,52,,,11.2,65,2.03,72
4434,21,2,2012,72,64,62,47,,,12.4,69,1,38
4435,22,2,2012,38,72,48,29,,,13.8,55,1.3,73
4436,23,2,2012,73,38,65,53,,,14.3,53,0.97,67
4437,24,2,2012,67,73,63,48,,,13.1,47,2.71,29
4438,25,2,2012,29,67,39,18,,,17.9,42,2.21,23
4439,26,2,2012,23,29,23,16,,,14,47,1.51,33
4440,27,2,2012,33,23,28,22,,,7.7,60,2.88,34
4441,28,2,2012,34,33,35,24,,,5.6,32,2.07,
4442,29,2,2012,,34,,,,,,,,34
4443,1,3,2012,34,,27,25,,,9.2,53,1.21,50
4444,2,3,2012,50,34,44,37,,,10.8,48,1.19,32
4445,3,3,2012,32,50,24,21,,,17.2,34,2.76,34
4446,4,3,2012,34,32,28,24,,,12,37,1.4,58
4447,5,3,2012,58,34,56,44,,,11.9,57,1.15,46
4448,6,3,2012,46,58,45,36,,,11.6,65,1.07,49
4449,7,3,2012,49,46,53,38,,,10.5,75,1.14,45
4450,8,3,2012,45,49,52,41,,,9.2,80,1.17,41
4451,9,3,2012,41,45,43,38,,,10.6,81,1.02,65
4452,10,3,2012,65,41,53,52,,,10.6,68,1.09,43
4453,11,3,2012,43,65,46,38,,,7.8,70,1.01,57
4454,12,3,2012,57,43,50,41,,,9.3,64,1.39,41
4455,13,3,2012,41,57,39,30,,,10.7,46,1.49,41
4456,14,3,2012,41,41,34,31,,,12.9,41,2.14,35
4457,15,3,2012,35,41,29,24,,,13.6,40,2.86,35
4458,16,3,2012,35,35,38,26,,,12.4,51,1.38,47
4459,17,3,2012,47,35,60,33,,,12.7,63,0.81,62
4460,18,3,2012,62,47,79,54,,,13.3,71,0.91,74
4461,19,3,2012,74,62,82,51,,,13.4,76,0.84,88
4462,20,3,2012,88,74,102,62,,,14.6,76,0.7,74
4463,21,3,2012,74,88,85,67,,,19,56,0.83,69
4464,22,3,2012,69,74,67,60,,,19.2,46,0.96,60
4465,23,3,2012,60,69,68,44,,,17.1,50,0.91,62
4466,24,3,2012,62,60,72,42,,,16.8,53,0.75,59
4467,25,3,2012,59,62,64,39,,,18.6,46,1.04,47
4468,26,3,2012,47,59,50,27,,,19.8,33,2.49,40
4469,27,3,2012,40,47,39,22,,,14.9,52,1.32,39
4470,28,3,2012,39,40,35,25,,,17.2,36,,52
4471,29,3,2012,52,39,53,35,,,16.5,49,0.71,52
4472,30,3,2012,52,52,49,36,,,17.6,43,1.51,30
4473,31,3,2012,30,52,24,21,,,16.5,46,,42
4474,1,4,2012,42,30,36,32,,,15,49,2.11,32
4475,2,4,2012,32,42,28,19,,,11.8,50,1.18,38
4476,3,4,2012,38,32,31,28,,,14.1,65,0.74,59
4477,4,4,2012,59,38,34,39,,,14.6,78,0.74,51
4478,5,4,2012,51,59,45,41,,,15,84,0.6,45
4479,6,4,2012,45,51,33,30,,,16.5,80,0.69,40
4480,7,4,2012,40,45,48,31,,,17.1,70,0.78,40
4481,8,4,2012,40,40,42,29,,,18.8,50,2.1,34
4482,9,4,2012,34,40,24,25,,,10.7,57,1.34,35
4483,10,4,2012,35,34,36,25,,,12,61,1.28,41
4484,11,4,2012,41,35,34,28,,,14.4,58,1.16,39
4485,12,4,2012,39,41,40,25,,,15.9,63,1.04,39
4486,13,4,2012,39,39,33,26,,,16,74,0.79,47
4487,14,4,2012,47,39,48,25,,,18.1,66,1.36,18
4488,15,4,2012,18,47,20,10,,,20,45,1.07,31
4489,16,4,2012,31,18,28,17,,,19.7,44,1.82,51
4490,17,4,2012,51,31,49,26,,,18.5,62,1.33,38
4491,18,4,2012,38,51,36,21,,,15.2,69,0.93,30
4492,19,4,2012,30,38,49,18,,,18.4,49,1.49,31
4493,20,4,2012,31,30,50,19,,,19,50,0.94,34
4494,21,4,2012,34,31,38,19,,,19.7,47,1.27,28
4495,22,4,2012,28,34,29,18,,,19,46,0.93,35
4496,23,4,2012,35,28,38,21,,,19.3,54,1.01,44
4497,24,4,2012,44,35,42,24,,,21.8,52,1.09,41
4498,25,4,2012,41,44,47,24,,,20.8,60,1.51,35
4499,26,4,2012,35,41,31,18,,,22.4,33,1.14,45
4500,27,4,2012,45,35,42,25,,,21.2,47,1.35,42
4501,28,4,2012,42,45,25,23,,,21.8,52,1.02,36
4502,29,4,2012,36,42,34,20,,,26.2,35,1,51
4503,30,4,2012,51,36,60,28,,,24.7,45,,38
4504,1,5,2012,38,51,37,23,,,24.8,46,0.87,44
4505,2,5,2012,44,38,57,25,,,24.4,48,0.98,57
4506,3,5,2012,57,44,64,30,,,24.2,48,0.92,54
4507,4,5,2012,54,57,59,28,,,23.8,47,1.14,45
4508,5,5,2012,45,54,42,25,,,23.5,50,1.26,35
4509,6,5,2012,35,45,30,20,,,23.8,44,0.88,48
4510,7,5,2012,48,35,54,28,,,23.7,45,0.64,50
4511,8,5,2012,50,48,51,28,,,24.8,42,1.18,51
4512,9,5,2012,51,50,41,28,,,23.3,51,1.1,43
4513,10,5,2012,43,51,35,24,,,22.8,53,1,44
4514,11,5,2012,44,43,30,27,,,23.8,52,1.12,47
4515,12,5,2012,47,44,35,28,,,23.9,51,1.09,51
4516,13,5,2012,51,47,45,28,,,23.5,55,,43
4517,14,5,2012,43,51,39,25,,,19.8,73,,36
4518,15,5,2012,36,43,24,18,,,16.7,71,,24
4519,16,5,2012,24,36,16,13,,,19.5,55,,29
4520,17,5,2012,29,24,22,16,,,17.8,61,,31
4521,18,5,2012,31,29,18,18,,,16.4,56,,27
4522,19,5,2012,27,31,15,17,,,20.2,55,,21
4523,20,5,2012,21,27,17,13,,,20.1,70,0.95,32
4524,21,5,2012,32,21,27,19,,,19.7,76,1.22,35
4525,22,5,2012,35,32,24,20,,,19.8,65,1.18,32
4526,23,5,2012,32,35,25,23,,,19.9,56,0.9,26
4527,24,5,2012,26,32,14,15,,,19.4,63,1.19,39
4528,25,5,2012,39,26,24,24,,,20.7,68,1.2,32
4529,26,5,2012,32,39,18,24,,,18.6,83,0.97,43
4530,27,5,2012,43,32,27,37,,,19.3,77,0.8,36
4531,28,5,2012,36,43,23,22,,,21.6,46,2.21,34
4532,29,5,2012,34,36,33,20,,,21.3,46,1.12,34
4533,30,5,2012,34,34,24,20,,,20.4,58,1.11,35
4534,31,5,2012,35,34,33,25,,,22.1,62,,37
4535,1,6,2012,37,35,35,26,,,23,61,1.13,33
4536,2,6,2012,33,37,29,22,,,23.6,65,1.06,30
4537,3,6,2012,30,33,22,21,,,24.5,66,0.93,29
4538,4,6,2012,29,30,28,18,,,25.5,60,1.11,39
4539,5,6,2012,39,29,30,22,,,25.1,50,1.72,26
4540,6,6,2012,26,39,21,16,,,25,40,2.27,25
4541,7,6,2012,25,26,17,15,,,25.2,45,1.26,33
4542,8,6,2012,33,25,32,20,,,25.3,56,0.99,36
4543,9,6,2012,36,33,31,21,,,26.5,55,0.83,35
4544,10,6,2012,35,36,39,21,,,27.2,62,0.98,31
4545,11,6,2012,31,35,34,20,,,27.3,59,1.08,37
4546,12,6,2012,37,31,43,21,,,28.1,53,0.95,40
4547,13,6,2012,40,37,51,22,,,29.1,54,1.07,39
4548,14,6,2012,39,40,34,21,,,31.1,27,1.36,38
4549,15,6,2012,38,39,23,23,,,29,48,1.16,36
4550,16,6,2012,36,38,19,21,,,29.3,46,1.37,24
4551,17,6,2012,24,36,12,17,,,28.5,45,1.26,31
4552,18,6,2012,31,24,17,20,,,29.2,39,1.27,36
4553,19,6,2012,36,31,19,21,,,30.5,38,1.18,39
4554,20,6,2012,39,36,21,22,,,32,34,1.05,34
4555,21,6,2012,34,39,26,20,,,31.9,33,1.05,46
4556,22,6,2012,46,34,45,24,,,31,40,1.22,46
4557,23,6,2012,46,46,46,27,,,33.1,37,,47
4558,24,6,2012,47,46,48,26,,,29.4,57,,42
4559,25,6,2012,42,47,42,23,,,28.1,60,,45
4560,26,6,2012,45,42,35,25,,,31.1,45,1.89,30
4561,27,6,2012,30,45,20,19,,,28.5,33,1.59,32
4562,28,6,2012,32,30,19,19,,,26.9,50,1.35,39
4563,29,6,2012,39,32,25,21,,,27.2,60,1.34,36
4564,30,6,2012,36,39,24,21,,,28.1,58,,24
4565,1,7,2012,24,36,12,16,,,28.9,52,1.32,25
4566,2,7,2012,25,24,14,17,,,28.5,48,1.45,23
4567,3,7,2012,23,25,11,14,,,28,46,1.32,31
4568,4,7,2012,31,23,15,18,,,28.5,43,1.13,37
4569,5,7,2012,37,31,24,24,,,30.4,41,1.06,36
4570,6,7,2012,36,37,48,21,,,30.5,46,1.18,33
4571,7,7,2012,33,36,41,20,,,30.3,53,1.06,32
4572,8,7,2012,32,33,34,22,,,32.8,41,1.36,37
4573,9,7,2012,37,32,46,24,,,31.9,48,1.21,45
4574,10,7,2012,45,37,56,31,,,31.5,55,1.78,32
4575,11,7,2012,32,45,31,20,,,32.8,41,1.15,41
4576,12,7,2012,41,32,52,27,,,32.4,46,1.55,32
4577,13,7,2012,32,41,35,21,,,32.4,39,1.25,36
4578,14,7,2012,36,32,51,25,,,31,56,1.04,35
4579,15,7,2012,35,36,39,21,,,30.9,56,1.55,37
4580,16,7,2012,37,35,49,23,,,32.7,46,2.51,37
4581,17,7,2012,37,37,34,26,,,28.5,42,1.38,32
4582,18,7,2012,32,37,28,21,,,29.1,38,1.43,35
4583,19,7,2012,35,32,34,25,,,29.1,45,1.34,37
4584,20,7,2012,37,35,38,24,,,29,50,1.13,37
4585,21,7,2012,37,37,47,24,,,30,51,1.04,31
4586,22,7,2012,31,37,34,19,,,29.6,57,1.22,37
4587,23,7,2012,37,31,33,23,,,31.9,41,1.34,40
4588,24,7,2012,40,37,46,21,,,30.3,52,1.27,44
4589,25,7,2012,44,40,52,24,,,30.7,62,1.29,45
4590,26,7,2012,45,44,39,29,,,32.7,51,1.56,44
4591,27,7,2012,44,45,38,33,,,32.3,45,1.49,34
4592,28,7,2012,34,44,30,23,,,32.6,43,1.27,32
4593,29,7,2012,32,34,32,22,,,33.5,42,1.44,47
4594,30,7,2012,47,32,45,29,,,32.9,43,1.38,44
4595,31,7,2012,44,47,37,28,,,32.8,40,,42
4596,1,8,2012,42,44,31,26,,,27.6,60,1.25,55
4597,2,8,2012,55,42,39,40,,,29.1,53,1.17,57
4598,3,8,2012,57,55,31,44,,,31.2,42,1.15,56
4599,4,8,2012,56,57,22,44,,,30.6,47,1.18,42
4600,5,8,2012,42,56,20,30,,,31.2,45,1.05,57
4601,6,8,2012,57,42,23,47,,,31.6,45,1,52
4602,7,8,2012,52,57,28,29,,,33.6,41,1.18,58
4603,8,8,2012,58,52,31,29,,,34.7,36,1.34,56
4604,9,8,2012,56,58,66,30,,,31.1,53,1.44,38
4605,10,8,2012,38,56,24,24,,,28.3,55,1.51,31
4606,11,8,2012,31,38,20,19,,,26.8,54,1.52,26
4607,12,8,2012,26,31,18,18,,,27.3,45,1.23,36
4608,13,8,2012,36,26,33,22,,,27.5,51,1.27,32
4609,14,8,2012,32,36,35,18,,,27.4,59,1.12,29
4610,15,8,2012,29,32,26,18,,,29,51,1.13,37
4611,16,8,2012,37,29,35,21,,,29,51,1.15,41
4612,17,8,2012,41,37,35,24,,,29.5,50,1.29,31
4613,18,8,2012,31,41,37,19,,,28.2,56,1.21,28
4614,19,8,2012,28,31,28,17,,,27.8,58,1.19,34
4615,20,8,2012,34,28,30,22,,,28.4,50,1.19,39
4616,21,8,2012,39,34,37,24,,,29,51,0.95,48
4617,22,8,2012,48,39,49,27,,,31,45,0.96,51
4618,23,8,2012,51,48,51,29,,,30.8,45,,47
4619,24,8,2012,47,51,53,25,,,30.4,47,,46
4620,25,8,2012,46,47,44,25,,,30.6,49,,39
4621,26,8,2012,39,46,40,22,,,30.5,52,,56
4622,27,8,2012,56,39,63,33,,,29.6,35,,34
4623,28,8,2012,34,56,25,25,,,27.7,32,,39
4624,29,8,2012,39,34,22,26,,,26.1,50,,36
4625,30,8,2012,36,39,18,22,,,26.1,58,,37
4626,31,8,2012,37,36,18,25,,,26.4,58,,
4627,1,9,2012,,37,,,,,,,1.27,
4628,2,9,2012,,,,,,,,,1.16,
4629,3,9,2012,,,,,,,,,1.11,
4630,4,9,2012,,,,,,,,,1.07,
4631,5,9,2012,,,,,,,,,1.1,
4632,6,9,2012,,,,,,,,,1.45,
4633,7,9,2012,,,,,,,,,1.21,
4634,8,9,2012,,,,,,,,,1.21,
4635,9,9,2012,,,,,,,,,1.15,
4636,10,9,2012,,,,,,,,,1.37,
4637,11,9,2012,,,,,,,,,1.38,
4638,12,9,2012,,,,,,,,,1.42,
4639,13,9,2012,,,,,,,,,1.62,
4640,14,9,2012,,,,,,,,,0.73,
4641,15,9,2012,,,,,,,,,1.51,
4642,16,9,2012,,,,,,,,,0.98,
4643,17,9,2012,,,,,,,,,0.7,
4644,18,9,2012,,,,,,,,,0.92,
4645,19,9,2012,,,,,,,,,0.97,
4646,20,9,2012,,,,,,,,,2.66,32
4647,21,9,2012,32,,23,22,,,13.3,24,2.36,37
4648,22,9,2012,37,32,30,23,,,19.7,42,0.95,47
4649,23,9,2012,47,37,37,28,,,20.8,56,0.75,51
4650,24,9,2012,51,47,45,31,,,22,61,0.8,55
4651,25,9,2012,55,51,55,32,,,23.3,65,0.83,62
4652,26,9,2012,62,55,48,36,,,25.9,55,0.84,64
4653,27,9,2012,64,62,50,35,,,25.5,56,0.66,74
4654,28,9,2012,74,64,75,41,,,25.7,60,0.68,71
4655,29,9,2012,71,74,57,41,,,26.1,56,0.68,70
4656,30,9,2012,70,71,62,38,,,25.6,58,,85
4657,1,10,2012,85,70,65,45,,,25.5,57,0.8,66
4658,2,10,2012,66,85,57,40,,,24.3,61,1.01,68
4659,3,10,2012,68,66,50,41,,,25.8,55,1.48,47
4660,4,10,2012,47,68,32,29,,,25.3,45,1.1,63
4661,5,10,2012,63,47,48,37,,,24.8,50,0.94,52
4662,6,10,2012,52,63,54,33,,,23.5,58,0.78,48
4663,7,10,2012,48,52,50,31,,,23,57,1.4,59
4664,8,10,2012,59,48,62,31,,,22.6,39,1.94,49
4665,9,10,2012,49,59,41,27,,,18.8,46,1.08,58
4666,10,10,2012,58,49,50,32,,,20.3,58,0.98,66
4667,11,10,2012,66,58,63,41,,,20.8,58,0.93,58
4668,12,10,2012,58,66,53,34,,,21.4,62,1.08,41
4669,13,10,2012,41,58,38,25,,,22.9,65,0.91,30
4670,14,10,2012,30,41,25,20,,,23.5,63,1.39,44
4671,15,10,2012,44,30,41,29,,,21,72,0.81,43
4672,16,10,2012,43,44,42,28,,,20.7,77,0.77,58
4673,17,10,2012,58,43,39,37,,,22.3,68,0.75,38
4674,18,10,2012,38,58,37,23,,,20.8,66,0.76,50
